Entity,Code,Year,Dementia,Cardiovascular diseases,Kidney disease,Respiratory disease,Liver disease,"Diabetes, blood and endocrine disease",Digestive disease,Hepatitis,Cancers,Parkinson's disease,Fire,Malaria,Drowning,Homicide,HIV/AIDS,Drug disorder,Tuberculosis,Road incidents,Maternal deaths,Neonatal deaths,Alcohol disorder,Natural disasters,Diarrheal diseases,Heat-related deaths (hot or cold exposure),Nutritional deficiencies,Suicide,Execution,Meningitis (deaths),Lower respiratory infections (deaths),Intestinal infectious diseases (deaths),Protein-energy malnutrition (deaths),Conflict (deaths),Terrorism (deaths)
High-middle SDI,,2008,329868,3695474,122275,403178,193150,323261,136673,7148,1516954,34536,27267,539,48548,75601,44314,35929,62492,222889,5537,98206,62255,988,14839,22649,10963,148036,,11974.154913577793,244086.31708464416,3963.50839981,7843.098672275804,,
High-middle SDI,,2009,343213,3630097,125256,397136,188145,330233,136740,6798,1523531,35523,25557,512,45579,70962,44099,34799,56897,215145,5471,95091,57688,1035,14436,21047,11025,141191,,11769.765489984366,248587.34557225034,3912.40446727,7882.461716824998,,
High-middle SDI,,2010,356281,3628881,127972,393335,187317,337096,137910,6483,1539302,36500,24661,492,44079,68133,44644,34173,53542,209758,5186,91580,55536,1977,14119,20277,11077,137516,,11644.776260912327,253186.10875486684,3844.24464977,7908.988341948441,,
High-middle SDI,,2011,369650,3570833,129939,387926,184440,342021,138500,6202,1544505,37653,23517,480,41447,65374,45279,33441,49980,204201,4955,88390,53107,2239,13856,19048,11123,133387,,11150.795524360285,254751.1365986549,3797.17555927,7909.574899169161,,
High-middle SDI,,2012,384101,3558573,132562,385375,183510,348931,139760,5999,1556787,38893,22660,465,39950,63360,44679,33121,47007,199282,4696,85962,51478,1155,13711,18019,11293,130449,,11021.708856668958,258609.1101331668,3748.07211834,7937.815653030281,,
High-middle SDI,,2013,398525,3570990,135511,384264,184151,357401,141488,5873,1576051,40047,22029,463,38954,62410,44826,33221,44769,195985,4548,82527,51249,605,13548,17317,11513,129256,,10872.028990399229,261884.67327952306,3699.55660411,7967.557986145553,,
High-middle SDI,,2014,413704,3585947,138036,386890,185606,366221,143489,5888,1600211,41230,21646,467,38359,61982,44596,33595,43062,193144,4352,78385,51781,605,13351,17210,11737,128884,,10583.543938646324,268098.6204162479,3668.19612704,8086.266310467605,,
High-middle SDI,,2015,429009,3649192,140376,391218,186876,372917,145039,5850,1626162,42514,21751,470,38320,62256,44755,34767,42025,190563,4217,73757,53586,480,13126,17328,11975,129988,,10494.422068712378,273688.35076605587,3615.70921735,8279.50765933939,,
High-middle SDI,,2016,448457,3745214,143537,401603,189893,381956,147970,5952,1658647,44111,21769,473,38171,63112,43118,35987,41527,190921,4080,69381,54959,238,12942,17562,12296,131367,,10205.812510506408,276308.44090778544,3555.80024456,8530.065837326323,,
High-middle SDI,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,9910.163880801882,278408.51467995154,,8788.03860820303,,
Honduras,HND,1990,637,7563,813,1422,751,1577,1427,45,2612,32,68,20,277,1522,148,29,634,822,398,2633,121,9,3359,8,470,147,,207.34837402905777,1471.1734410166005,5.56711384029,315.4312351339265,0,3
Honduras,HND,1991,666,7772,846,1462,777,1639,1416,44,2680,33,65,20,268,1533,190,30,622,814,369,2596,125,0,3294,8,460,148,,206.90936530120013,1462.9319208671916,5.4015818085,315.6682512991153,0,18
Honduras,HND,1992,694,7955,885,1496,804,1708,1430,42,2765,35,64,21,262,1562,238,31,607,817,347,2543,129,0,3172,8,447,152,,203.1192887009878,1448.0289074534967,5.21624375077,307.88326387118923,0,5
Honduras,HND,1993,724,8078,914,1518,823,1761,1436,40,2832,37,62,21,257,1590,289,33,585,823,318,2492,133,417,3087,8,433,157,,198.05331983445956,1424.2055769497206,4.98642112831,301.71026555362806,,
Honduras,HND,1994,757,8241,951,1548,846,1826,1454,39,2912,39,62,21,252,1624,343,34,566,835,296,2451,138,151,2904,8,425,162,,193.24869951395277,1392.1670507124159,4.87042413788,294.27666230315003,0,10
Honduras,HND,1995,792,8494,1007,1598,879,1924,1497,38,3027,41,62,21,254,1664,398,36,559,854,289,2410,142,32,2693,8,420,169,,189.15348814172924,1390.620227065008,4.66200901383,287.7767596118001,0,8
Honduras,HND,1996,827,8682,1058,1621,906,2013,1536,37,3125,43,63,21,254,1700,454,37,549,869,274,2356,147,0,2453,8,413,176,,183.4460950069578,1348.178264926068,4.61916170211,273.1676046042583,0,11
Honduras,HND,1997,859,8867,1115,1643,933,2108,1582,37,3226,45,64,21,252,1735,508,39,537,884,258,2296,152,0,2267,9,405,183,,177.87985482521867,1306.3545056152136,4.55613337421,260.0371859327531,0,14
Honduras,HND,1998,899,9088,1186,1673,961,2221,1641,36,3339,48,65,22,252,1770,559,41,516,900,254,2236,158,14737,2117,9,398,191,,171.6091067121634,1258.6688245283337,4.52407948636,246.76278536608862,,
Honduras,HND,1999,937,9350,1269,1717,996,2349,1671,35,3443,50,65,22,253,1809,606,42,518,911,255,2194,163,34,1975,9,389,196,,147.87197158557603,1199.6680693033888,4.56719705508,234.9551320657139,,
Honduras,HND,2000,973,9593,1350,1757,1031,2475,1696,34,3543,53,64,22,252,1859,648,44,517,916,257,2141,169,0,1846,9,378,201,,142.17010998329084,1130.5900278989357,4.60268818596,220.0586911801295,,
Honduras,HND,2001,1005,9781,1426,1795,1066,2594,1720,34,3643,55,63,22,252,1898,686,45,517,928,254,2094,175,21,1730,9,367,206,,138.69773226926958,1085.3432412167979,4.76774442609,208.2938114830502,,
Honduras,HND,2002,1037,9983,1507,1834,1102,2723,1745,33,3748,57,63,23,252,1921,711,47,516,939,245,2046,182,10,1631,9,357,213,,134.0474054687195,1036.2398236478195,4.9606421812,194.88946620631825,0,0
Honduras,HND,2003,1083,10243,1595,1885,1144,2869,1781,33,3874,60,149,23,255,1932,644,49,512,959,241,2001,189,0,1553,9,351,221,,131.6902346401762,1009.6390853283268,5.22122602423,186.57010946786076,,
Honduras,HND,2004,1129,10483,1680,1932,1184,3010,1817,33,3993,63,179,23,257,1975,532,51,512,976,237,1956,196,0,1479,9,345,229,,129.28354897791175,990.0284087631579,5.44723111127,179.9093154117158,0,28
Honduras,HND,2005,1178,10716,1763,1980,1221,3149,1855,33,4110,66,62,23,257,2042,463,53,510,988,232,1925,203,47,1416,9,339,235,,126.4866977767661,972.7790514245156,5.73176773331,174.02102635284547,,
Honduras,HND,2006,1229,10902,1838,2016,1253,3273,1891,33,4217,70,62,23,257,2135,382,55,505,996,228,1905,208,0,1356,9,335,240,,123.7483310831376,958.9340124394643,6.08255514205,168.18303186723594,,
Honduras,HND,2007,1281,11076,1912,2051,1283,3395,1924,33,4322,73,61,24,256,2231,349,57,496,1002,222,1884,213,0,1297,9,331,245,,120.93833322703003,943.7018422239667,6.45807350409,162.21375927726345,,
Honduras,HND,2008,1340,11292,1997,2096,1317,3536,1964,33,4444,76,61,24,255,2331,335,59,488,1012,217,1865,219,68,1249,9,329,250,,115.43534259023217,909.6032616612515,6.83795312428,152.29741316383863,,
Honduras,HND,2009,1399,11544,2087,2148,1354,3686,2011,30,4575,80,61,24,255,2449,338,61,483,1023,213,1857,224,0,1158,10,330,255,,112.66921601702893,898.7682438130176,7.24809263634,147.72419104271574,0,2
Honduras,HND,2010,1459,11791,2178,2199,1392,3837,2057,33,4709,84,61,24,255,2536,339,63,481,1034,208,1846,230,136,1117,10,330,260,,111.22667410749622,896.7920098067666,7.64919388071,145.2899839515114,,
Honduras,HND,2011,1519,12094,2261,2238,1432,3986,2100,33,4842,87,61,25,256,2570,342,66,478,1054,208,1831,237,33,1086,10,330,268,,110.20314848185376,896.0567797432387,7.68245568802,145.1169402918853,25,2
Honduras,HND,2012,1581,12405,2343,2275,1474,4135,2140,33,4983,91,443,25,257,2607,352,69,469,1072,206,1810,244,0,1060,10,331,275,,104.44494876154859,868.173749072038,7.70197829372,136.6704496155113,,
Honduras,HND,2013,1642,12732,2422,2315,1517,4281,2185,34,5128,95,61,25,258,2643,363,71,472,1090,205,1796,252,0,1036,10,331,283,,105.85382935686047,889.3179958047255,7.66985760112,139.081336195113,0,5
Honduras,HND,2014,1707,13067,2504,2354,1562,4433,2227,34,5285,99,60,25,256,2676,374,75,471,1103,203,1746,260,0,1013,10,330,291,,109.41803231910838,923.1563235979056,7.59680447929,144.78085661570358,33,0
Honduras,HND,2015,1774,13421,2587,2396,1609,4591,2272,33,5449,103,60,26,259,2706,383,78,470,1118,201,1696,268,0,992,10,330,299,,109.65054191516683,936.0533534628383,7.51944684713,146.585168777491,,
Honduras,HND,2016,1847,13793,2670,2440,1654,4745,2321,33,5613,107,60,26,260,2736,387,81,472,1131,200,1659,277,0,977,10,331,307,,109.86933125200528,953.5505525907901,7.45262247676,149.3358806022914,0,2
Honduras,HND,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1467275485753,967.3656154395609,,150.65097138567384,,2
Hong Kong,HKG,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hong Kong,HKG,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hong Kong,HKG,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Hong Kong,HKG,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Hong Kong,HKG,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hong Kong,HKG,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hong Kong,HKG,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hong Kong,HKG,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hong Kong,HKG,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hong Kong,HKG,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hungary,HUN,1990,3346,73629,860,5370,5854,3843,3197,21,30921,524,304,0,335,376,168,19,571,2305,25,1120,875,0,22,209,20,4217,,173.35205485725882,1279.1058810215739,0.415128227703,4.149788087020471,,
Hungary,HUN,1991,3386,74182,843,5350,6339,3767,3194,19,31717,528,306,0,340,394,210,21,551,2324,21,1115,944,0,23,232,21,4187,,169.2951375254084,1270.5916294250947,0.400631147819,4.165808253054858,0,0
Hungary,HUN,1992,3423,74069,831,5336,6899,3687,3197,18,32326,531,300,0,341,400,214,22,528,2289,19,966,1035,0,22,239,22,4123,,163.8786951881286,1294.499228976023,0.383349286854,4.35833050580149,0,0
Hungary,HUN,1993,3456,73836,817,5281,7368,3611,3180,16,32754,533,298,0,323,398,271,25,496,2160,22,833,1106,0,22,255,22,4009,,156.91452752955743,1291.8851445090977,0.366358182249,4.405680569639846,,
Hungary,HUN,1994,3512,72796,791,5157,7542,3538,3141,16,33036,539,287,0,310,388,236,29,461,2044,18,747,1128,0,22,245,23,3868,,150.2423932201236,1261.7849805785359,0.351681224485,4.4943954533703385,0,0
Hungary,HUN,1995,3581,72030,788,5003,7519,3502,3088,15,33301,548,273,0,287,377,240,34,419,1942,18,676,1113,0,22,248,24,3715,,141.62349291550785,1236.781811473699,0.338195759247,4.751873893848296,,
Hungary,HUN,1996,3619,71487,797,4833,7254,3517,3047,16,33706,554,261,0,272,369,209,54,388,1829,16,626,1032,0,21,254,27,3596,,132.41824070077817,1213.3253046465363,0.330384382517,5.2351948637009125,0,0
Hungary,HUN,1997,3649,69706,798,4602,7107,3510,2990,16,33760,559,247,0,258,360,192,67,351,1759,16,577,990,0,23,243,27,3460,,127.73392154223522,1202.632232114502,0.323103530029,5.86150646282025,0,3
Hungary,HUN,1998,3696,68520,810,4417,7028,3560,2945,15,33775,565,230,0,259,346,171,82,318,1695,11,535,902,0,22,242,29,3358,,128.00809871931622,1181.0428426972203,0.317319774863,6.168459023446925,0,0
Hungary,HUN,1999,3759,67777,844,4410,6834,3651,2903,14,33907,573,219,0,246,327,173,89,290,1633,9,493,828,41,21,239,30,3279,,106.60281532708565,1181.8206345169356,0.312513764463,6.600466421275671,,
Hungary,HUN,2000,3829,66288,874,4269,6591,3677,2908,13,34035,585,212,0,234,311,153,93,256,1593,11,501,718,0,22,219,30,3189,,99.06479132128632,1107.0776425644037,0.308758218362,6.184193601158228,,
Hungary,HUN,2001,3901,65162,898,4169,6335,3685,2886,12,34076,600,210,0,219,297,130,101,233,1567,10,459,645,0,21,221,30,3074,,95.89211207602965,1039.1938589988038,0.300113716989,6.337080380948967,0,1
Hungary,HUN,2002,3959,64304,944,4218,6109,3853,2857,11,34037,612,203,0,215,284,117,102,208,1558,10,414,611,0,23,212,31,2976,,91.68312578963608,1028.2774341790362,0.292363627666,6.175297266060655,,
Hungary,HUN,2003,4013,63966,995,4400,5971,4033,2849,10,34186,625,199,0,209,270,99,108,190,1522,10,390,606,0,24,220,31,2904,,90.65318568032674,1025.6859045649019,0.2860150206,6.223286399729383,,
Hungary,HUN,2004,4100,63676,1044,4549,5829,4176,2840,10,34340,639,195,0,204,265,108,112,176,1502,9,366,601,0,27,219,32,2859,,89.07202354690143,1004.821291559945,0.280452288521,6.488492491113522,,
Hungary,HUN,2005,4213,63770,1129,4832,5639,4465,2832,10,34210,656,190,0,202,257,91,115,159,1458,10,348,601,0,35,218,35,2804,,88.61320688756497,1017.4499494397643,0.276398667891,7.452965300875819,,
Hungary,HUN,2006,4308,62932,1176,5008,5489,4518,2858,10,34321,672,185,0,200,252,83,115,141,1414,11,331,587,0,44,213,36,2761,,83.21600945553907,993.3353965009826,0.275728952738,7.935135813560837,,
Hungary,HUN,2007,4395,62245,1211,5154,5325,4541,2870,9,34341,688,181,0,193,246,82,111,134,1350,12,322,566,0,52,208,38,2727,,81.00795439280745,1004.9880591662202,0.275823017485,8.817346534466024,,
Hungary,HUN,2008,4488,61765,1246,5220,5097,4538,2878,10,34370,704,176,0,183,241,57,108,124,1251,14,304,541,0,64,208,40,2683,,74.27522414766756,988.9232866233633,0.275147618474,9.259605457540387,0,0
Hungary,HUN,2009,4612,61709,1298,5312,4837,4540,2875,9,34308,720,169,0,176,230,70,105,112,1152,14,273,515,0,89,208,41,2628,,69.62556328869046,1001.1002657161766,0.275141442397,9.58437961132628,0,2
Hungary,HUN,2010,4773,62088,1347,5404,4534,4548,2879,9,34130,738,163,0,168,220,65,101,102,1057,13,253,494,0,118,210,42,2569,,66.98788981311738,1003.6968251462819,0.275443141798,9.665486063180843,,
Hungary,HUN,2011,4898,61677,1402,5440,4276,4558,2879,9,33824,750,156,0,156,214,61,96,90,983,12,240,471,0,151,199,43,2515,,70.16823182660987,1012.2094256229907,0.275605262143,9.813551272425878,,
Hungary,HUN,2012,5009,61519,1443,5491,4070,4572,2883,9,33605,761,151,0,147,208,52,94,87,931,11,234,455,0,186,192,45,2467,,64.33003959032438,1016.4191479304532,0.277056545268,10.30873479999817,,
Hungary,HUN,2013,5130,61415,1475,5538,3904,4574,2888,8,33360,776,144,0,140,201,32,92,82,885,12,234,446,0,210,185,44,2406,,68.38853249660174,1014.1875068650368,0.27789610703,10.097420702548206,,
Hungary,HUN,2014,5260,61912,1508,5589,3859,4627,2903,9,33360,792,139,0,137,195,44,91,78,862,10,229,449,0,221,174,44,2380,,59.5185204908575,1016.5386080470894,0.279493629112,10.135489643576879,0,0
Hungary,HUN,2015,5392,62604,1523,5627,3868,4668,2942,9,33422,807,139,0,138,197,42,93,77,861,12,231,449,0,229,177,45,2404,,69.14786067636788,1069.5790306899,0.282511308244,10.403654392893518,0,0
Hungary,HUN,2016,5523,63743,1502,5595,3997,4710,2987,9,33497,822,139,0,139,198,41,97,76,870,11,225,463,0,202,175,45,2460,,57.3526800485199,1037.2112301407012,0.28605983628,9.650352626063441,0,0
Hungary,HUN,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9547310539225,1016.1430315277065,,9.3116701796678,,
Iceland,ISL,1990,124,771,14,67,11,42,33,0,418,10,3,0,4,3,2,5,4,29,0,12,5,0,1,2,1,39,,2.71688083606288,82.61802077364801,0.0179132273189,0.4883181183129321,,
Iceland,ISL,1991,127,770,14,69,11,42,34,0,427,10,3,0,4,3,3,5,4,28,0,11,5,1,1,2,1,39,,3.694091740691695,81.62820422450189,0.0179867587297,0.4959968577209893,,
Iceland,ISL,1992,129,761,14,70,11,42,34,0,433,11,3,0,4,3,3,5,4,26,0,11,5,0,1,2,1,38,,2.656580988373626,82.57963724367846,0.0180574230674,0.5070797037434963,,
Iceland,ISL,1993,132,766,14,71,11,43,35,0,443,11,3,0,4,3,4,5,4,25,0,10,5,0,1,2,1,38,,2.6067653856074195,83.73117604133563,0.0181981766042,0.5115757820336474,,
Iceland,ISL,1994,135,773,14,74,11,43,35,0,454,11,3,0,3,3,4,5,3,24,0,9,5,1,1,2,1,38,,2.5505218333794155,83.96340052162621,0.0183705085668,0.5197735087474591,,
Iceland,ISL,1995,138,771,15,77,11,45,36,0,466,12,3,0,3,3,4,6,3,24,0,9,5,34,1,2,1,38,,2.5302425817529346,85.33370424656565,0.018595964976,0.5297321226252134,,
Iceland,ISL,1996,141,764,15,79,12,46,36,0,477,12,3,0,3,3,4,6,3,24,0,8,5,0,1,2,1,38,,2.4852215141342384,84.64346857813955,0.01862687436,0.536670227476816,,
Iceland,ISL,1997,143,760,15,80,12,47,37,0,485,12,3,0,3,3,2,6,3,23,0,7,5,0,1,2,1,38,,2.4165916244004797,82.52110806849073,0.0188025982362,0.5416165573570564,,
Iceland,ISL,1998,146,749,15,82,12,48,38,0,491,13,3,0,3,3,2,6,3,23,0,7,5,0,1,2,1,38,,2.2879958727575778,77.77601897838899,0.0188701494569,0.5412503229981265,,
Iceland,ISL,1999,149,739,16,83,12,49,37,0,494,13,3,0,3,3,2,7,3,23,0,6,5,2,1,2,1,38,,2.1759508941510064,79.37451383301179,0.0189214126807,0.558327278185989,,
Iceland,ISL,2000,151,726,16,84,12,50,37,0,500,13,3,0,3,3,2,7,3,22,0,6,6,0,1,2,1,38,,2.0341790062583476,78.46348787367957,0.0190942157395,0.5879062303391456,,
Iceland,ISL,2001,155,717,16,84,12,51,38,0,506,14,3,0,3,3,1,7,3,21,0,5,6,0,2,2,1,37,,1.9661616898801608,74.81273364230688,0.0189204169533,0.6008254859652482,,
Iceland,ISL,2002,159,710,17,86,12,53,39,0,512,14,3,0,3,3,1,7,3,20,0,5,6,0,2,2,1,37,,1.8934069213820444,73.15932422396882,0.0187906507823,0.6204486222734156,,
Iceland,ISL,2003,164,702,18,87,12,55,40,0,517,15,3,0,3,3,2,7,2,18,0,5,6,0,2,2,1,36,,1.8085872268001386,73.19466450132198,0.0186312633766,0.6467094684880685,,
Iceland,ISL,2004,168,693,19,88,12,57,41,0,524,15,3,0,3,3,1,8,2,17,0,4,6,1,2,2,1,36,,1.7425866545359756,73.75680479628238,0.0185366621952,0.6523988910801782,,
Iceland,ISL,2005,172,682,20,90,13,59,41,0,534,16,3,0,3,3,1,8,2,17,0,4,6,0,3,2,1,36,,1.6875335182003703,76.32661913680623,0.0185685571346,0.6629387810860035,,
Iceland,ISL,2006,177,686,21,92,13,61,42,0,545,16,3,0,3,3,1,8,2,16,0,4,6,1,3,2,1,37,,1.6323644973299911,74.60763361234214,0.0185555308932,0.6721756095404802,,
Iceland,ISL,2007,184,684,21,93,13,63,42,0,553,17,3,0,3,3,1,9,2,16,0,4,6,0,3,2,1,38,,1.5990982650325694,75.15328835480739,0.0186576991433,0.694882132277796,,
Iceland,ISL,2008,190,683,22,94,13,64,44,0,559,17,3,0,3,3,1,9,2,15,0,4,7,0,4,2,1,39,,1.5764973323349216,77.66469375169066,0.0185827690099,0.7269438608375042,,
Iceland,ISL,2009,194,686,23,96,13,66,45,0,568,18,3,0,3,2,1,9,2,15,0,4,7,0,4,2,1,39,,1.5660966796159714,77.37539658692087,0.0184577486156,0.7614774063813107,,
Iceland,ISL,2010,199,684,24,98,13,67,45,0,576,18,3,0,3,2,1,9,2,14,0,4,7,0,4,2,1,39,,1.5375621129197672,77.83585453775514,0.0181927395472,0.7811917726676125,,
Iceland,ISL,2011,205,689,25,99,14,68,46,0,589,19,3,0,3,2,1,10,2,14,0,3,7,0,4,2,1,39,,1.516191361807201,79.50616018295,0.0183082575486,0.813544002302247,,
Iceland,ISL,2012,212,699,26,100,14,70,47,0,603,20,3,0,3,2,1,10,2,13,0,3,7,0,5,2,1,39,,1.499619279082904,80.58741672174588,0.0186857348059,0.8645865699822773,0,0
Iceland,ISL,2013,220,713,27,104,14,73,48,0,620,20,3,0,3,2,1,10,2,13,0,3,8,0,5,2,1,40,,1.5024495154805475,83.4598266170153,0.0190991115395,0.9092698298956567,,
Iceland,ISL,2014,227,731,29,106,15,75,49,0,639,21,3,0,3,2,1,11,2,14,0,3,8,0,5,2,2,41,,1.4995899719863046,86.08285412155816,0.0195474578334,0.9570350511229015,0,0
Iceland,ISL,2015,234,750,29,109,15,76,50,0,654,22,3,0,3,2,1,12,2,14,0,3,9,0,5,2,2,41,,1.5204818256383872,87.7177014992016,0.0199935048862,1.0199825266635947,,
Iceland,ISL,2016,241,766,29,112,16,78,50,0,670,22,3,0,4,2,1,11,1,15,0,3,10,0,5,2,2,42,,1.5729256066650679,89.58578394619683,0.0204930988617,0.9964018184887596,,
Iceland,ISL,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5838764152717337,95.10638240424356,,1.1879653649221387,,
India,IND,1990,42977,1345052,115897,849355,115546,259462,164735,62095,381945,4387,29494,70196,78451,36392,8300,5420,708556,140809,122359,843818,12541,2035,1265083,12624,81982,164404,,103689.86222390528,747663.1969069435,120802.252062,96091.75944520027,3324,907
India,IND,1991,44275,1378545,118983,863607,117424,267141,167154,63216,392372,4608,29708,70672,77441,37156,11397,5603,698571,146000,120004,834491,12932,2659,1250129,12760,80537,168555,,103928.41197645123,747996.1260188661,121546.094674,94904.52274975093,2140,1113
